,Rank,Total Score,Max Score,Mean Score,NUMBER,CODE,SERIAL,NAME,TYPE1,TYPE2,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA_EVOLUTION,HEIGHT,WEIGHT,HP,ATK,DEF,SP_ATK,SP_DEF,SPD,TOTAL
679,214,-11370.400000000001,47.0,-10.849618320610688,576,1,5761,Gothitelle,Psychic,,Purple,Frisk,Competitive,Shadow Tag,5.0,0.0,0.0,1.5,44.0,70,55,95,95,110,65,490
740,214,-11370.400000000001,47.0,-10.849618320610688,630,1,6301,Mandibuzz,Dark,Flying,Brown,Big Pecks,Overcoat,Weak Armor,5.0,0.0,0.0,1.2,39.5,110,65,105,55,95,80,510
122,214,-11370.400000000001,47.0,-10.849618320610688,93,1,931,Haunter,Ghost,Poison,Purple,Levitate,,,1.0,0.0,0.0,1.6,0.1,45,50,45,115,55,95,405
1002,214,-11370.400000000001,47.0,-10.849618320610688,860,1,8601,Morgrem,Dark,Fairy,Pink,Prankster,Frisk,Pickpocket,8.0,0.0,0.0,0.8,12.5,65,60,45,75,55,70,370
533,214,-11370.400000000001,47.0,-10.849618320610688,447,1,4471,Riolu,Fighting,,Blue,Steadfast,Inner Focus,Prankster,4.0,0.0,0.0,0.7,20.2,40,70,40,35,40,60,285
159,214,-11370.400000000001,47.0,-10.849618320610688,124,1,1241,Jynx,Ice,Psychic,Red,Oblivious,Forewarn,Dry Skin,1.0,0.0,0.0,1.4,40.6,65,50,35,115,95,95,455
398,214,-11370.400000000001,47.0,-10.849618320610688,337,1,3371,Lunatone,Rock,Psychic,Yellow,Levitate,,,3.0,0.0,0.0,1.0,168.0,90,55,65,95,85,70,460
492,214,-11370.400000000001,47.0,-10.849618320610688,413,1,4131,Wormadam,Bug,Grass,Green,Anticipation,,Overcoat,4.0,0.0,0.0,0.5,6.5,60,59,85,79,105,36,424
949,214,-11370.400000000001,47.0,-10.849618320610688,808,1,8081,Meltan,Steel,,Grey,Magnet Pull,,,7.0,1.0,0.0,0.2,8.0,46,65,65,55,35,34,300
354,214,-11370.400000000001,47.0,-10.849618320610688,301,1,3011,Delcatty,Normal,,Purple,Cute Charm,Normalize,Wonder Skin,3.0,0.0,0.0,1.1,32.6,70,65,65,55,55,90,400
876,214,-11370.400000000001,47.0,-10.849618320610688,743,1,7431,Ribombee,Bug,Fairy,Yellow,Honey Gather,Shield Dust,Sweet Veil,7.0,0.0,0.0,0.2,0.5,60,55,60,95,70,124,464
431,214,-11370.400000000001,47.0,-10.849618320610688,364,1,3641,Sealeo,Ice,Water,Blue,Thick Fat,Ice Body,Oblivious,3.0,0.0,0.0,1.1,87.6,90,60,70,75,70,45,410
70,214,-11370.400000000001,47.0,-10.849618320610688,53,2,532,Persian,Dark,,Blue,Fur Coat,Technician,Rattled,7.0,0.0,0.0,1.1,33.0,65,60,60,75,65,115,440
822,215,-11789.59999999985,46.6,-11.249618320610688,702,1,7021,Dedenne,Electric,Fairy,Yellow,Cheek Pouch,Pickup,Plus,6.0,0.0,0.0,0.2,2.2,67,58,57,81,67,101,431
963,216,-12208.799999999945,46.2,-11.64961832061069,822,1,8221,Convisquire,Flying,,Blue,Keen Eye,Unnerve,Big Pecks,8.0,0.0,0.0,0.8,16.0,68,67,55,43,55,77,365
193,216,-12208.799999999945,46.2,-11.64961832061069,153,1,1531,Bayleef,Grass,,Green,Overgrow,,Leaf guard,2.0,0.0,0.0,1.2,15.8,60,62,80,63,80,60,405
36,217,-12418.400000000001,46.0,-11.849618320610688,27,2,272,Sandshrew,Ice,Steel,White,Snow Cloak,,Slush Rush,7.0,0.0,0.0,0.7,40.0,50,75,90,10,35,40,300
864,217,-12418.400000000001,46.0,-11.849618320610688,734,1,7341,Yungoos,Normal,,Brown,Stakeout,Strong Jaw,Adaptability,7.0,0.0,0.0,0.4,6.0,48,70,30,30,30,45,253
303,217,-12418.400000000001,46.0,-11.849618320610688,255,1,2551,Torchic,Fire,,Red,Blaze,,Speed Boost,3.0,0.0,0.0,0.4,2.5,45,60,40,70,50,45,310
78,217,-12418.400000000001,46.0,-11.849618320610688,61,1,611,Poliwhirl,Water,,Blue,Water Absorb,Damp,Swift Swim,1.0,0.0,0.0,1.0,20.0,65,65,65,50,50,90,385
546,217,-12418.400000000001,46.0,-11.849618320610688,459,1,4591,Snover,Grass,Ice,White,Snow Warning,,Soundproof,4.0,0.0,0.0,1.0,50.5,60,62,50,62,60,40,334
992,217,-12418.400000000001,46.0,-11.849618320610688,850,1,8501,Sizzlipede,Fire,Bug,Red,Flash Fire,White Smoke,Flame Body,8.0,0.0,0.0,0.7,1.0,50,65,45,50,50,45,305
832,218,-12837.59999999985,45.60000000000001,-12.24961832061069,710,3,7103,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6.0,0.0,0.0,0.5,7.5,54,66,70,44,55,46,335
833,218,-12837.59999999985,45.60000000000001,-12.24961832061069,710,4,7104,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6.0,0.0,0.0,0.8,15.0,59,66,70,44,55,41,335
830,218,-12837.59999999985,45.60000000000001,-12.24961832061069,710,1,7101,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6.0,0.0,0.0,0.3,3.5,49,66,70,44,55,51,335
511,218,-12837.59999999985,45.60000000000001,-12.24961832061069,427,1,4271,Buneary,Normal,,Brown,Run Away,Klutz,Limber,4.0,0.0,0.0,0.4,5.5,55,66,44,44,56,85,350
211,218,-12837.59999999985,45.6,-12.249618320610688,171,1,1711,Lanturn,Water,Electric,Blue,Volt Absorb,Illuminate,Water Absorb,2.0,0.0,0.0,1.2,22.5,125,58,58,76,76,67,460
838,218,-12837.59999999985,45.6,-12.249618320610688,712,1,7121,Bergmite,Ice,,Blue,Own Tempo,Ice Body,Sturdy,6.0,0.0,0.0,1.0,99.5,55,69,85,32,35,28,304
831,218,-12837.59999999985,45.60000000000001,-12.24961832061069,710,2,7102,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6.0,0.0,0.0,0.4,5.0,44,66,70,44,55,56,335
185,219,-13256.799999999916,45.2,-12.649618320610688,147,1,1471,Dratini,Dragon,,Blue,Shed Skin,,Marvel Scale,1.0,0.0,0.0,1.8,3.3,41,64,45,50,50,50,300
119,220,-13466.400000000003,45.0,-12.849618320610688,90,1,901,Shellder,Water,,Purple,Shell Armor,Skill Link,Overcoat,1.0,0.0,0.0,0.3,4.0,30,65,100,45,25,40,305
885,220,-13466.400000000003,45.00000000000001,-12.849618320610688,748,1,7481,Toxapex,Poison,Water,Blue,Merciness,Limber,Regenerator,7.0,0.0,0.0,0.7,14.5,50,63,152,53,142,35,495
743,220,-13466.400000000003,45.0,-12.849618320610688,633,1,6331,Deino,Dark,Dragon,Blue,Hustle,,,5.0,0.0,0.0,0.8,17.3,52,65,50,45,50,38,300
540,220,-13466.400000000003,45.00000000000001,-12.849618320610688,453,1,4531,Croagunk,Poison,Fighting,Blue,Anticipation,Dry Skin,Poison Touch,4.0,0.0,0.0,0.7,23.0,48,61,40,61,40,50,300
714,220,-13466.400000000003,45.0,-12.849618320610688,605,1,6051,Elgyem,Psychic,,Blue,Telepathy,Synchronize,Analytic,5.0,0.0,0.0,0.5,9.0,55,55,55,85,55,30,335
381,220,-13466.400000000003,45.0,-12.849618320610688,322,1,3221,Numel,Fire,Ground,Yellow,Oblivious,Simple,Own Tempo,3.0,0.0,0.0,0.7,24.0,60,60,40,65,45,35,305
624,221,-13466.400000000005,45.0,-12.849618320610688,528,1,5281,Swoobat,Psychic,Flying,Blue,Unaware,Klutz,Simple,5.0,0.0,0.0,0.9,10.5,67,57,55,77,55,114,425
198,222,-13676.000000000102,44.8,-13.049618320610687,158,1,1581,Totodile,Water,,Blue,Torrent,,Sheer Force,2.0,0.0,0.0,0.6,9.5,50,65,64,44,48,43,314
866,223,-13885.599999999838,44.6,-13.249618320610688,736,1,7361,Grubbin,Bug,,Grey,Swarm,,,7.0,0.0,0.0,0.4,4.4,47,62,45,55,45,46,300
40,223,-13885.599999999838,44.6,-13.249618320610688,30,1,301,Nidorina,Poison,,Blue,Poison Point,Rivalry,Hustle,1.0,0.0,0.0,0.8,20.0,70,62,67,55,55,56,365
152,223,-13885.599999999838,44.6,-13.249618320610688,118,1,1181,Goldeen,Water,,Red,Swift Swim,Water Veil,Lightning Rod,1.0,0.0,0.0,0.6,15.0,45,67,60,35,50,63,320
818,223,-13885.599999999838,44.6,-13.249618320610688,698,1,6981,Amaura,Rock,Ice,Blue,Refrigerate,,Snow Warning,6.0,0.0,0.0,1.3,25.2,77,59,50,67,63,46,362
638,224,-14095.200000000163,44.400000000000006,-13.44961832061069,541,1,5411,Swadloon,Bug,Grass,Green,Leaf guard,Chlorophyll,Overcoat,5.0,0.0,0.0,0.5,7.3,55,63,90,50,80,42,380
292,225,-14304.799999999857,44.2,-13.64961832061069,246,1,2461,Larvitar,Rock,Ground,Green,Guts,,Sand Veil,2.0,0.0,0.0,0.6,72.0,50,64,50,45,50,41,300
68,226,-14514.400000000005,44.0,-13.849618320610686,52,3,523,Meowth,Steel,,Brown,Pickup,Tough Claws,Unnerve,8.0,0.0,0.0,0.4,7.5,50,65,55,40,40,40,290
364,226,-14514.400000000005,44.0,-13.849618320610686,308,1,3081,Medicham,Fighting,Psychic,Red,Pure Power,,Telepathy,3.0,0.0,0.0,1.3,31.5,60,60,75,60,75,80,410
102,226,-14514.400000000005,44.0,-13.849618320610686,79,1,791,Slowpoke,Water,Psychic,Pink,Oblivious,Own Tempo,Regenerator,1.0,0.0,0.0,1.2,36.0,90,65,65,40,40,15,315
592,226,-14514.400000000005,44.0,-13.849618320610686,496,1,4961,Servine,Grass,,Green,Overgrow,,Contrary,5.0,0.0,0.0,0.8,16.0,60,60,75,60,75,83,413
103,226,-14514.400000000005,44.0,-13.849618320610686,79,2,792,Slowpoke,Psychic,,Pink,Gluttony,Own Tempo,Regenerator,8.0,0.0,0.0,1.2,36.0,90,65,65,40,40,15,315
979,226,-14514.400000000005,44.0,-13.849618320610686,838,1,8381,Carkol,Rock,Fire,Black,Steam Engine,Flame Body,Flash Fire,8.0,0.0,0.0,1.1,78.0,80,60,90,60,70,50,410
387,226,-14514.400000000005,44.0,-13.849618320610686,327,1,3271,Spinda,Normal,,Brown,Own Tempo,Tangled Feet,Contrary,3.0,0.0,0.0,1.1,5.0,60,60,60,60,60,60,360
220,226,-14514.400000000005,44.0,-13.849618320610686,180,1,1801,Flaaffy,Electric,,Pink,Static,,Plus,2.0,0.0,0.0,0.8,13.3,70,55,55,80,60,45,365
951,226,-14514.400000000005,44.0,-13.849618320610686,810,1,8101,Grookey,Grass,,Green,Overgrow,,Grassy Surge,8.0,0.0,0.0,0.3,5.0,50,65,50,40,40,65,310
447,226,-14514.400000000005,44.0,-13.849618320610686,378,1,3781,Regice,Ice,,Blue,Clear Body,,Ice Body,3.0,1.0,0.0,1.8,175.0,80,50,100,100,200,50,580
810,226,-14514.400000000005,44.0,-13.849618320610686,690,1,6901,Skrelp,Poison,Water,Brown,Poison Point,Poison Touch,Adaptability,6.0,0.0,0.0,0.5,7.3,50,60,60,60,60,30,320
480,226,-14514.400000000005,44.0,-13.849618320610686,403,1,4031,Shinx,Electric,,Blue,Rivalry,Intimidate,Guts,4.0,0.0,0.0,0.5,9.5,45,65,34,40,34,45,263
911,226,-14514.400000000005,44.0,-13.849618320610686,774,1,7741,Minior,Rock,Flying,Brown,Shields Down,,,7.0,0.0,0.0,0.3,40.0,60,60,100,60,100,60,440
627,226,-14514.400000000005,44.0,-13.849618320610686,531,1,5311,Audino,Normal,,Pink,Healer,Regenerator,Klutz,5.0,0.0,0.0,1.1,31.0,103,60,86,60,86,50,445
784,227,-14933.599999999828,43.6,-14.24961832061069,666,1,6661,Vivillon,Bug,Flying,White,Shield Dust,Compound Eyes,Friend Guard,6.0,0.0,0.0,1.2,17.0,80,52,50,90,50,89,411
594,228,-15143.200000000184,43.400000000000006,-14.44961832061069,498,1,4981,Tepig,Fire,,Red,Blaze,,Thick Fat,5.0,0.0,0.0,0.5,9.9,65,63,45,45,45,45,308
245,229,-15562.400000000005,43.0,-14.849618320610686,204,1,2041,Pineco,Bug,,Grey,Sturdy,,Overcoat,2.0,0.0,0.0,0.6,7.2,50,65,90,35,35,15,290
724,229,-15562.400000000005,43.0,-14.849618320610686,615,1,6151,Cryogonal,Ice,,Blue,Levitate,,,5.0,0.0,0.0,1.1,148.0,80,50,50,95,135,105,515
423,229,-15562.400000000005,43.0,-14.849618320610686,358,1,3581,Chimecho,Psychic,,Blue,Levitate,,,3.0,0.0,0.0,0.6,1.0,75,50,80,95,90,65,455
331,229,-15562.400000000005,43.0,-14.849618320610686,279,1,2791,Pelipper,Water,Flying,Yellow,Keen Eye,Drizzle,Rain Dish,3.0,0.0,0.0,1.2,28.0,60,50,100,95,70,65,440
659,229,-15562.400000000005,43.0,-14.849618320610686,557,1,5571,Dwebble,Bug,Rock,Red,Sturdy,Shell Armor,Weak Armor,5.0,0.0,0.0,0.3,14.5,50,65,85,35,35,55,325
565,229,-15562.400000000005,43.0,-14.849618320610686,476,1,4761,Probopass,Rock,Steel,Grey,Sturdy,Magnet Pull,Sand Force,4.0,0.0,0.0,1.4,340.0,60,55,145,75,150,40,525
666,229,-15562.400000000005,43.0,-14.849618320610686,563,1,5631,Cofagrigus,Ghost,,Yellow,Mummy,,,5.0,0.0,0.0,1.7,76.5,58,50,145,95,105,30,483
568,229,-15562.400000000005,43.0,-14.849618320610686,479,1,4791,Rotom,Electric,Ghost,Red,Levitate,,,4.0,0.0,0.0,0.3,0.3,50,50,77,95,77,91,440
974,230,-15772.000000000206,42.800000000000004,-15.049618320610687,833,1,8331,Chewtle,Water,,Green,Strong Jaw,Shell Armor,Swift Swim,8.0,0.0,0.0,0.3,8.5,50,64,50,38,38,44,284
519,231,-15981.599999999813,42.60000000000001,-15.24961832061069,434,1,4341,Stunky,Poison,Dark,Purple,Stench,Aftermath,Keen Eye,4.0,0.0,0.0,0.4,19.2,63,63,47,41,41,74,329
767,232,-16191.200000000188,42.400000000000006,-15.44961832061069,650,1,6501,Chespin,Grass,,Green,Overgrow,,Bulletproof,6.0,0.0,0.0,0.4,9.0,56,61,65,48,45,38,313
987,232,-16191.200000000188,42.400000000000006,-15.449618320610687,846,1,8461,Arrokuda,Water,,Brown,Swift Swim,,Propeller Tail,8.0,0.0,0.0,0.5,1.0,41,63,40,40,30,66,280
878,233,-16610.400000000005,42.0,-15.849618320610688,744,2,7442,Rockruff,Rock,,Brown,Own Tempo,,,7.0,0.0,0.0,0.5,9.2,45,65,40,30,40,60,280
21,233,-16610.400000000005,42.0,-15.849618320610688,17,1,171,Pidgeotto,Normal,Flying,Brown,Keen Eye,Tangled Feet,Big Pecks,1.0,0.0,0.0,1.1,30.0,63,60,55,50,50,71,349
618,233,-16610.400000000005,42.0,-15.849618320610688,522,1,5221,Blitzle,Electric,,Black,Lightning Rod,Motor Drive,Sap Sipper,5.0,0.0,0.0,0.8,29.8,45,60,32,50,32,76,295
877,233,-16610.400000000005,42.0,-15.849618320610688,744,1,7441,Rockruff,Rock,,Brown,Keen Eye,Vital Spilit,Steadfast,7.0,0.0,0.0,0.5,9.2,45,65,40,30,40,60,280
906,233,-16610.400000000005,42.0,-15.849618320610688,769,1,7691,Sandygast,Ghost,Ground,Brown,Water Compaction,,Sand Veil,7.0,0.0,0.0,0.5,70.0,55,55,80,70,45,15,320
901,233,-16610.400000000005,42.0,-15.849618320610688,764,1,7641,Comfey,Fairy,,Green,Flower Veil,Triage,Natural Cure,7.0,0.0,0.0,0.1,0.3,51,52,90,82,110,100,485
263,233,-16610.400000000005,42.0,-15.849618320610688,219,1,2191,Magcargo,Fire,Rock,Red,Magma Armor,Flame Body,Weak Armor,2.0,0.0,0.0,0.8,55.0,60,50,120,90,80,30,430
467,233,-16610.400000000005,42.0,-15.849618320610688,390,1,3901,Chimchar,Fire,,Brown,Blaze,,Iron Fist,4.0,0.0,0.0,0.5,6.2,44,58,44,58,44,61,309
773,234,-17448.799999999774,41.2,-16.64961832061069,656,1,6561,Froakie,Water,,Blue,Torrent,,Protean,6.0,0.0,0.0,0.3,7.0,41,56,40,62,44,71,314
204,234,-17448.799999999774,41.2,-16.64961832061069,164,1,1641,Noctowl,Normal,Flying,Brown,Insomnia,Keen Eye,Tinted Lens,2.0,0.0,0.0,1.6,40.8,100,50,50,86,96,70,452
266,235,-17658.4,41.0,-16.849618320610688,222,1,2221,Corsola,Water,Rock,Pink,Hustle,Natural Cure,Regenerator,2.0,0.0,0.0,0.6,5.0,65,55,95,65,95,35,410
270,235,-17658.4,41.0,-16.849618320610688,225,1,2251,Delibird,Ice,Flying,Red,Vital Spilit,Hustle,Insomnia,2.0,0.0,0.0,0.9,16.0,45,55,45,65,45,75,330
267,235,-17658.4,41.0,-16.849618320610688,222,2,2222,Corsola,Ghost,,White,Weak Armor,,Cursed Body,8.0,0.0,0.0,0.6,0.5,65,55,100,65,100,30,415
369,235,-17658.4,41.0,-16.849618320610688,311,1,3111,Plusle,Electric,,Yellow,Plus,,Lightning Rod,3.0,0.0,0.0,0.4,4.2,60,50,40,85,75,95,405
681,235,-17658.4,41.0,-16.849618320610688,578,1,5781,Duosion,Psychic,,Green,Overcoat,Magic Guard,Regenerator,5.0,0.0,0.0,0.6,8.0,65,40,50,125,60,30,370
597,236,-18077.59999999991,40.6,-17.249618320610686,501,1,5011,Oshawott,Water,,Blue,Torrent,,Shell Armor,5.0,0.0,0.0,0.5,5.9,55,55,45,63,45,45,308
858,237,-18287.200000000073,40.400000000000006,-17.449618320610693,728,1,7281,Popplio,Water,,Blue,Torrent,,Liquid Voice,7.0,0.0,0.0,0.4,7.5,50,54,54,66,56,40,320
691,238,-18706.399999999998,40.0,-17.849618320610684,585,4,5854,Deerling,Normal,Grass,Brown,Chlorophyll,Sap Sipper,Serene Grace,5.0,0.0,0.0,0.6,19.5,60,60,50,40,50,75,335
1029,238,-18706.399999999998,40.0,-17.849618320610684,885,1,8851,Dreepy,Dragon,Ghost,Green,Clear Body,Infiltrator,Cursed Body,8.0,0.0,0.0,0.5,2.0,28,60,30,40,30,82,270
207,238,-18706.399999999998,40.0,-17.849618320610684,167,1,1671,Spinarak,Bug,Poison,Green,Swarm,Insomnia,Sniper,2.0,0.0,0.0,0.5,8.5,40,60,40,40,40,30,250
689,238,-18706.399999999998,40.0,-17.849618320610684,585,2,5852,Deerling,Normal,Grass,Green,Chlorophyll,Sap Sipper,Serene Grace,5.0,0.0,0.0,0.6,19.5,60,60,50,40,50,75,335
277,238,-18706.399999999998,40.0,-17.849618320610684,231,1,2311,Phanpy,Ground,,Blue,Pickup,,Sand Veil,2.0,0.0,0.0,0.5,33.5,90,60,60,40,40,40,330
971,238,-18706.399999999998,40.0,-17.849618320610684,830,1,8301,Eldegoss,Grass,,Green,Cotton Down,Regenerator,Effect Spore,8.0,0.0,0.0,0.5,2.5,60,50,90,80,120,60,460
690,238,-18706.399999999998,40.0,-17.849618320610684,585,3,5853,Deerling,Normal,Grass,Red,Chlorophyll,Sap Sipper,Serene Grace,5.0,0.0,0.0,0.6,19.5,60,60,50,40,50,75,335
688,238,-18706.399999999998,40.0,-17.849618320610684,585,1,5851,Deerling,Normal,Grass,Pink,Chlorophyll,Sap Sipper,Serene Grace,5.0,0.0,0.0,0.6,19.5,60,60,50,40,50,75,335
156,238,-18706.399999999998,40.0,-17.849618320610684,122,1,1221,Mr. Mime,Psychic,Fairy,Pink,Soundproof,Filter,Technician,1.0,0.0,0.0,1.3,54.5,40,45,65,100,120,90,460
131,238,-18706.399999999998,40.0,-17.849618320610684,101,1,1011,Electrode,Electric,,Red,Soundproof,Static,Aftermath,1.0,0.0,0.0,1.2,66.6,60,50,70,80,80,150,490
140,238,-18706.399999999998,40.0,-17.849618320610684,108,1,1081,Lickitung,Normal,,Pink,Own Tempo,Oblivious,Cloud Nine,1.0,0.0,0.0,1.2,65.5,90,55,75,60,75,30,385
30,238,-18706.399999999998,40.0,-17.849618320610684,23,1,231,Ekans,Poison,,Purple,Intimidate,Shed Skin,Unnerve,1.0,0.0,0.0,2.0,6.9,35,60,44,40,54,55,288
797,239,-19754.399999999987,39.0,-18.849618320610688,678,2,6782,Meowstic F,Psychic,,White,Keen Eye,Infiltrator,Competitive,6.0,0.0,0.0,0.6,8.5,74,48,76,83,81,104,466
340,239,-19754.399999999987,39.0,-18.849618320610684,287,1,2871,Slakoth,Normal,,Brown,Truant,,,3.0,0.0,0.0,0.8,24.0,60,60,60,35,35,30,280
796,239,-19754.399999999987,39.0,-18.849618320610688,678,1,6781,Meowstic M,Psychic,,Blue,Keen Eye,Infiltrator,Prankster,6.0,0.0,0.0,0.6,8.5,74,48,76,83,81,104,466
55,239,-19754.399999999987,39.0,-18.849618320610684,43,1,431,Oddish,Grass,Poison,Blue,Chlorophyll,,Run Away,1.0,0.0,0.0,0.5,5.4,45,50,55,75,65,30,320
699,239,-19754.399999999987,39.0,-18.849618320610684,590,1,5901,Foongus,Grass,Poison,White,Effect Spore,,Regenerator,5.0,0.0,0.0,0.2,1.0,69,55,45,55,55,15,294
230,239,-19754.399999999987,39.0,-18.849618320610684,189,1,1891,Jumpluff,Grass,Flying,Blue,Chlorophyll,Leaf Guard,Infiltrator,2.0,0.0,0.0,0.6,3.0,75,55,70,55,95,110,460
778,240,-19964.000000000276,38.800000000000004,-19.049618320610687,660,1,6601,Diggersby,Normal,Ground,Brown,Pickup,Cheek Pouch,Huge Power,6.0,0.0,0.0,1.0,42.4,85,56,77,50,77,78,423
71,241,-20173.600000000006,38.6,-19.24961832061069,54,1,541,Psyduck,Water,,Yellow,Damp,Cloud Nine,Swift Swim,1.0,0.0,0.0,0.8,19.6,50,52,48,65,50,55,320
785,241,-20173.600000000006,38.6,-19.249618320610686,667,1,6671,Litleo,Fire,Normal,Brown,Rivalry,Unnerve,Moxie,6.0,0.0,0.0,0.6,13.5,62,50,58,73,54,72,369
802,242,-20592.799999999712,38.2,-19.64961832061069,682,1,6821,Spritzee,Fairy,,Pink,Healer,,Aroma Veil,6.0,0.0,0.0,0.2,0.5,78,52,60,63,65,23,341
28,242,-20592.799999999712,38.2,-19.64961832061069,21,1,211,Spearow,Normal,Flying,Brown,Keen Eye,,Sniper,1.0,0.0,0.0,0.3,2.0,40,60,30,31,31,70,262
893,243,-20802.399999999994,38.0,-19.849618320610684,756,1,7561,Shiinotic,Grass,Fairy,Purple,Illuminate,Effect Spore,Rain Dish,7.0,0.0,0.0,1.0,11.5,60,45,80,90,100,30,405
217,243,-20802.399999999994,38.0,-19.849618320610684,177,1,1771,Natu,Psychic,Flying,Green,Synchronize,Early Bird,Magic Bounce,2.0,0.0,0.0,0.2,2.0,40,50,45,70,45,70,320
852,243,-20802.399999999994,38.0,-19.849618320610684,722,1,7221,Rowlet,Grass,Flying,Brown,Overgrow,,Long Reach,7.0,0.0,0.0,0.3,1.5,68,55,55,50,50,42,320
908,243,-20802.399999999994,38.0,-19.849618320610684,771,1,7711,Pyukumuku,Water,,Black,Innards Out,,Unaware,7.0,0.0,0.0,0.3,1.2,55,60,130,30,130,5,410
15,243,-20802.399999999994,38.0,-19.849618320610684,12,1,121,Butterfree,Bug,Flying,White,Compound Eyes,,Tinted Lens,1.0,0.0,0.0,1.1,32.0,60,45,50,90,80,70,395
386,243,-20802.399999999994,38.0,-19.849618320610684,326,1,3261,Grumpig,Psychic,,Purple,Thick Fat,Own Tempo,Gluttony,3.0,0.0,0.0,0.9,71.5,80,45,65,90,110,80,470
890,243,-20802.399999999994,38.0,-19.849618320610684,753,1,7531,Fomantis,Grass,,Pink,Leaf Guard,,Contrary,7.0,0.0,0.0,0.3,1.5,40,55,35,50,35,35,250
32,243,-20802.399999999994,38.0,-19.849618320610684,25,1,251,Pikachu,Electric,,Yellow,Static,,Lightning Rod,1.0,0.0,0.0,0.4,6.0,35,55,40,50,50,90,320
812,243,-20802.399999999994,38.0,-19.849618320610688,692,1,6921,Clauncher,Water,,Blue,Mega Launcher,,,6.0,0.0,0.0,0.5,8.3,50,53,62,58,63,44,330
42,244,-21221.60000000008,37.6,-20.249618320610686,32,1,321,Nidoran M,Poison,,Purple,Poison Point,Rivalry,Hustle,1.0,0.0,0.0,0.5,9.0,46,57,40,40,40,50,273
195,244,-21221.60000000008,37.6,-20.249618320610686,155,1,1551,Cyndaquil,Fire,,Yellow,Blaze,,Flash Fire,2.0,0.0,0.0,0.5,7.9,39,52,43,60,50,65,309
4,244,-21221.60000000008,37.6,-20.249618320610686,4,1,41,Charmander,Fire,,Red,Blaze,,Solar Power,1.0,0.0,0.0,0.6,8.5,39,52,43,60,50,65,309
920,245,-21850.399999999987,37.0,-20.849618320610684,782,1,7821,Jangmo-o,Dragon,,Grey,Bulletproof,Soundproof,Overcoat,7.0,0.0,0.0,0.6,29.7,45,55,65,45,45,45,300
470,245,-21850.399999999987,37.0,-20.849618320610684,393,1,3931,Piplup,Water,,Blue,Torrent,,Defiant,4.0,0.0,0.0,0.4,5.2,53,51,53,61,56,40,314
609,245,-21850.399999999987,37.0,-20.849618320610688,513,1,5131,Pansear,Fire,,Red,Gluttony,,Blaze,5.0,0.0,0.0,0.6,11.0,50,53,48,53,48,64,316
739,245,-21850.399999999987,37.0,-20.849618320610684,629,1,6291,Vullaby,Dark,Flying,Brown,Big Pecks,Overcoat,Weak Armor,5.0,0.0,0.0,0.5,9.0,70,55,75,45,65,60,370
611,245,-21850.399999999987,37.0,-20.849618320610688,515,1,5151,Panpour,Water,,Blue,Gluttony,,Torrent,5.0,0.0,0.0,0.6,13.5,50,53,48,53,48,64,316
711,245,-21850.399999999987,37.0,-20.849618320610684,602,1,6021,Tynamo,Electric,,White,Levitate,,,5.0,0.0,0.0,0.2,0.3,35,55,40,45,40,60,275
607,245,-21850.399999999987,37.0,-20.849618320610688,511,1,5111,Pansage,Grass,,Green,Gluttony,,Overgrow,5.0,0.0,0.0,0.6,10.5,50,53,48,53,48,64,316
170,245,-21850.399999999987,37.0,-20.849618320610684,133,1,1331,Eevee,Normal,,Brown,Run Away,Adaptability,Anticipation,1.0,0.0,0.0,0.3,6.5,55,55,50,45,65,55,325
708,245,-21850.399999999987,37.0,-20.849618320610684,599,1,5991,Klink,Steel,,Grey,Plus,Minus,Clear Body,5.0,0.0,0.0,0.3,21.0,40,55,70,45,60,30,300
602,245,-21850.399999999987,37.0,-20.849618320610684,506,1,5061,Lillipup,Normal,,Brown,Vital Spilit,Pickup,Run Away,5.0,0.0,0.0,0.4,4.1,45,60,45,25,45,55,275
685,245,-21850.399999999987,37.0,-20.849618320610684,582,1,5821,Vanillite,Ice,,White,Ice Body,Snow Cloak,Weak Armor,5.0,0.0,0.0,0.4,5.7,36,50,50,65,60,44,305
984,246,-22269.600000000104,36.6,-21.249618320610686,843,1,8431,Silicobra,Ground,,Green,Sand Spit,Shed Skin,Sand Veil,8.0,0.0,0.0,2.2,7.6,52,57,75,35,50,46,315
516,247,-22479.199999999906,36.4,-21.44961832061069,431,1,4311,Glameow,Normal,,Grey,Limber ,Own Tempo,Keen Eye,4.0,0.0,0.0,0.5,3.9,49,55,42,42,37,85,310
372,248,-22688.799999999712,36.2,-21.64961832061069,314,1,3141,Illumise,Bug,,Purple,Oblivious,Tinted Lens,Prankster,3.0,0.0,0.0,0.6,17.7,65,47,75,73,85,85,430
0,248,-22688.799999999712,36.2,-21.64961832061069,1,1,11,Bulbasaur,Grass,Poison,Green,Overgrow,,Chrolophyll,1.0,0.0,0.0,0.7,6.9,45,49,49,65,65,45,318
